post_id,majority_asian,majority_black,majority_hispanic,majority_man,majority_white,majority_woman,majority_overall,average_asian,average_black,average_hispanic,average_man,average_white,average_woman,average_overall,gpt_cot,gemini_cot,solar_cot
mhsc_15420,,,1.0,1.0,1.0,1.0,1,,,1.0,2.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_21313,,3.0,,3.0,3.0,-1.0,3,,3.0,,3.0,2.0,2.0,2,3.0,,3.0
mhsc_14554,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_6559,3.0,,,1.0,1.0,1.0,1,3.0,,,2.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_12200,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,2.0
mhsc_29188,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_2721,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_25511,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_18213,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_13791,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_30857,2.0,,,,,2.0,2,2.0,,,,,2.0,2,1.0,3.0,3.0
mhsc_6838,,,,-1.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_29149,,,,,1.0,1.0,1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_7434,,,,,1.0,1.0,1,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_7092,,,2.0,-1.0,-1.0,2.0,2,,,2.0,2.0,2.0,2.0,2,3.0,1.0,3.0
mhsc_37046,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_2227,-1.0,,,1.0,1.0,-1.0,1,2.0,,,1.0,1.0,2.0,2,1.0,1.0,3.0
mhsc_21810,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_1614,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,2.0,3.0,3.0
mhsc_30115,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_16042,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,1.0
mhsc_1406,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_19640,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,1.0
mhsc_12651,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,1.0,3.0,1.0
mhsc_18522,,,,2.0,1.0,1.0,1,,,,2.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_2885,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_31868,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_33446,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_2442,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_17643,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_35402,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_7584,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,1.0
mhsc_2446,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_26196,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_34608,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_35018,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_38305,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_19300,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_5348,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,1.0,3.0,3.0
mhsc_36670,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_2163,,1.0,1.0,,,1.0,1,,1.0,1.0,,,1.0,1,2.0,1.0,2.0
mhsc_37728,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_37964,,,,,2.0,2.0,2,,,,,2.0,2.0,2,2.0,3.0,3.0
mhsc_28718,,3.0,,,2.0,-1.0,-1,,3.0,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_34286,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,3.0,3.0
mhsc_28544,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,2.0
mhsc_25490,,,,1.0,1.0,-1.0,1,,,,1.0,1.0,2.0,1,1.0,1.0,2.0
mhsc_29822,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,1.0
mhsc_17945,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,2.0
mhsc_18506,,1.0,,1.0,-1.0,,1,,1.0,,1.0,2.0,,1,3.0,3.0,3.0
mhsc_647,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,3.0,3.0
mhsc_26214,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_22773,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,1.0,3.0,3.0
mhsc_27324,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_30436,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_10329,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_5391,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_26446,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_24311,,,,1.0,1.0,,1,,,,1.0,1.0,,1,2.0,1.0,3.0
mhsc_6308,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_28352,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_17124,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,2.0,1.0,2.0
mhsc_13503,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,1.0,2.0
mhsc_25493,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_454,3.0,,,,1.0,1.0,1,3.0,,,,1.0,2.0,2,3.0,3.0,3.0
mhsc_10125,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,2.0,3.0,2.0
mhsc_10340,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_30745,3.0,,,3.0,3.0,3.0,3,3.0,,,3.0,3.0,3.0,3,1.0,3.0,3.0
mhsc_25575,,1.0,,,-1.0,1.0,1,,1.0,,,2.0,1.0,1,2.0,1.0,3.0
mhsc_3141,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_37862,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,1.0
mhsc_12698,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_38569,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_18545,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_37788,3.0,,,3.0,,,3,3.0,,,3.0,,,3,3.0,3.0,2.0
mhsc_13696,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_28240,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_23749,,,,,2.0,2.0,2,,,,,2.0,2.0,2,1.0,1.0,2.0
mhsc_9284,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_16727,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_12773,,,,,1.0,1.0,1,,,,,2.0,2.0,2,3.0,3.0,3.0
mhsc_24476,2.0,,,,1.0,-1.0,-1,2.0,,,,1.0,2.0,2,3.0,3.0,3.0
mhsc_18517,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_27087,,,,2.0,-1.0,1.0,-1,,,,2.0,2.0,1.0,2,1.0,1.0,3.0
mhsc_24403,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,2.0,2.0
mhsc_17848,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,1.0
mhsc_11142,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_3811,,,,-1.0,-1.0,,-1,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_32208,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,1.0
mhsc_35150,,3.0,,1.0,1.0,3.0,-1,,3.0,,1.0,1.0,3.0,2,1.0,3.0,3.0
mhsc_39157,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_8213,,1.0,,1.0,-1.0,-1.0,1,,1.0,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_27552,1.0,,,1.0,,,1,1.0,,,1.0,,,1,2.0,3.0,2.0
mhsc_13701,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,1.0,2.0
mhsc_16797,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_38428,,1.0,,,,1.0,1,,1.0,,,,1.0,1,1.0,1.0,2.0
mhsc_21479,,,,-1.0,-1.0,3.0,-1,,,,2.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_31140,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_23331,,2.0,,1.0,-1.0,-1.0,-1,,2.0,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_23135,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_33076,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_11635,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_36709,,,,3.0,3.0,,3,,,,3.0,3.0,,3,1.0,1.0,2.0
mhsc_36707,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_21775,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_33463,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_24472,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_6749,,,,-1.0,1.0,1.0,1,,,,2.0,2.0,1.0,2,1.0,1.0,2.0
mhsc_16660,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_6977,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_7215,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_15174,,,,1.0,1.0,-1.0,1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_26542,,1.0,,-1.0,3.0,3.0,3,,1.0,,2.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_6919,,,,-1.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_19413,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,2.0
mhsc_14957,,,,,1.0,1.0,1,,,,,2.0,2.0,2,3.0,1.0,2.0
mhsc_30083,1.0,,,1.0,1.0,,1,1.0,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_2574,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_37879,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_3726,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,,3.0
mhsc_33024,2.0,,,1.0,1.0,2.0,-1,2.0,,,1.0,1.0,2.0,2,1.0,1.0,1.0
mhsc_37549,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_18466,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_14112,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_3117,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_8958,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_26170,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_528,,1.0,,,1.0,1.0,1,,1.0,,,2.0,2.0,2,1.0,1.0,1.0
mhsc_39041,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_31212,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,3.0,2.0
mhsc_37184,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_19833,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_22728,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,3.0,3.0
mhsc_30518,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_14746,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_3002,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_37509,3.0,,,,,3.0,3,3.0,,,,,3.0,3,3.0,,3.0
mhsc_16222,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_5842,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,1.0
mhsc_23710,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_24704,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_26827,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_3177,,,,2.0,1.0,1.0,1,,,,2.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_33891,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_18667,,,,,1.0,1.0,1,,,,,1.0,1.0,1,2.0,1.0,2.0
mhsc_1281,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_33074,,,1.0,,,1.0,1,,,1.0,,,1.0,1,1.0,1.0,2.0
mhsc_7557,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_13145,,,,2.0,3.0,3.0,3,,,,2.0,3.0,3.0,3,3.0,,3.0
mhsc_33404,,,,3.0,-1.0,2.0,-1,,,,3.0,2.0,2.0,2,3.0,,3.0
mhsc_20633,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_36684,1.0,,,,,1.0,1,1.0,,,,,1.0,1,1.0,1.0,2.0
mhsc_12058,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_20505,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_24645,,,,1.0,1.0,3.0,1,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_32836,,,,2.0,2.0,,2,,,,2.0,2.0,,2,3.0,3.0,3.0
mhsc_26355,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,2.0
mhsc_28363,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_31214,,,3.0,3.0,3.0,3.0,3,,,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_37313,,1.0,,1.0,,,1,,1.0,,1.0,,,1,2.0,3.0,3.0
mhsc_22666,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,1.0,2.0
mhsc_8199,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,1.0,3.0,3.0
mhsc_26343,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_9515,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_8490,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_10229,,,,,3.0,3.0,3,,,,,3.0,3.0,3,1.0,1.0,3.0
mhsc_25941,,,,1.0,3.0,3.0,3,,,,1.0,2.0,3.0,2,3.0,3.0,3.0
mhsc_37038,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,3.0,1.0
mhsc_3273,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_14684,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,3.0
mhsc_32264,,3.0,,,,3.0,3,,3.0,,,,3.0,3,1.0,3.0,3.0
mhsc_39155,1.0,,,1.0,,,1,1.0,,,1.0,,,1,1.0,3.0,3.0
mhsc_19533,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_6902,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,2.0
mhsc_15077,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,1.0,1.0,3.0
mhsc_23969,,,,1.0,-1.0,2.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_22431,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_17588,,,,1.0,-1.0,3.0,-1,,,,1.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_1115,,,,,1.0,1.0,1,,,,,1.0,1.0,1,1.0,1.0,1.0
mhsc_4128,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_19182,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,3.0,3.0
mhsc_4586,,1.0,,1.0,3.0,3.0,3,,1.0,,1.0,3.0,3.0,2,3.0,3.0,3.0
mhsc_37908,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,3.0,3.0
mhsc_15180,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_817,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_579,,,1.0,-1.0,-1.0,1.0,1,,,1.0,2.0,2.0,1.0,1,1.0,1.0,3.0
mhsc_8452,,,,-1.0,-1.0,-1.0,-1,,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_13135,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_93,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_14864,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,3.0,1.0
mhsc_1957,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_17478,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,3.0
mhsc_31423,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,3.0,2.0
mhsc_16803,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,1.0,1.0,1.0
mhsc_22616,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,1.0,2.0
mhsc_15624,1.0,,,1.0,1.0,1.0,1,1.0,,,1.0,1.0,1.0,1,1.0,3.0,1.0
mhsc_5812,,,,2.0,1.0,1.0,1,,,,2.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_4116,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,3.0,3.0
mhsc_19468,,3.0,3.0,3.0,3.0,3.0,3,,3.0,3.0,3.0,3.0,3.0,3,3.0,3.0,3.0
mhsc_21836,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_29192,,,1.0,,1.0,1.0,1,,,1.0,,1.0,1.0,1,1.0,1.0,3.0
mhsc_1606,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,1.0
mhsc_21084,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_19980,,1.0,,1.0,1.0,1.0,1,,1.0,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_6623,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_13138,,1.0,,,1.0,1.0,1,,1.0,,,1.0,1.0,1,3.0,3.0,3.0
mhsc_8276,2.0,,,2.0,-1.0,-1.0,2,2.0,,,2.0,2.0,2.0,2,3.0,3.0,3.0
mhsc_4529,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,3.0,3.0,3.0
mhsc_15679,,,,1.0,1.0,1.0,1,,,,1.0,1.0,1.0,1,1.0,1.0,2.0
mhsc_19529,,,1.0,1.0,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1,1.0,3.0,2.0
mhsc_27318,,,1.0,1.0,,,1,,,1.0,1.0,,,1,1.0,1.0,2.0
mhsc_32920,,,,1.0,1.0,,1,,,,1.0,1.0,,1,1.0,1.0,1.0
mhsc_3746,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,3.0,,3.0
mhsc_22513,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,,3.0
mhsc_26520,,,,3.0,3.0,-1.0,3,,,,3.0,2.0,2.0,2,3.0,,3.0
mhsc_4634,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_35976,,3.0,,,,3.0,3,,3.0,,,,3.0,3,3.0,,3.0
mhsc_25213,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_31355,,3.0,,,3.0,3.0,3,,3.0,,,3.0,3.0,3,3.0,,3.0
mhsc_12268,1.0,,,1.0,-1.0,-1.0,1,1.0,,,1.0,2.0,2.0,1,3.0,,3.0
mhsc_34268,,3.0,,,3.0,3.0,3,,3.0,,,3.0,3.0,3,3.0,,3.0
mhsc_17696,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,,3.0
mhsc_34491,,,1.0,-1.0,2.0,,-1,,,1.0,2.0,2.0,,2,3.0,,3.0
mhsc_9052,3.0,,,3.0,3.0,,3,3.0,,,3.0,3.0,,3,3.0,,3.0
mhsc_12520,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,,3.0
mhsc_9502,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_19249,,3.0,,,-1.0,3.0,3,,3.0,,,2.0,2.0,2,3.0,,3.0
mhsc_2529,,3.0,,3.0,-1.0,-1.0,3,,3.0,,3.0,2.0,2.0,2,3.0,,3.0
mhsc_3255,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_37882,3.0,,,3.0,,,3,3.0,,,3.0,,,3,3.0,,3.0
mhsc_33503,,2.0,,2.0,2.0,2.0,2,,2.0,,2.0,2.0,2.0,2,3.0,,3.0
mhsc_38083,,,,,1.0,1.0,1,,,,,1.0,1.0,1,3.0,,3.0
mhsc_33614,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,,3.0
mhsc_34178,,,,1.0,1.0,,1,,,,1.0,1.0,,1,3.0,,3.0
mhsc_26157,1.0,,,2.0,-1.0,-1.0,-1,1.0,,,2.0,2.0,2.0,2,3.0,,3.0
mhsc_2317,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_15280,,1.0,,1.0,1.0,,1,,1.0,,1.0,1.0,,1,3.0,,3.0
mhsc_23354,,3.0,3.0,3.0,3.0,3.0,3,,3.0,3.0,3.0,3.0,3.0,3,3.0,,3.0
mhsc_17519,,,,,3.0,3.0,3,,,,,2.0,2.0,2,3.0,,3.0
mhsc_5723,,,,3.0,3.0,1.0,3,,,,3.0,2.0,1.0,2,3.0,,3.0
mhsc_11395,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,,3.0
mhsc_24065,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_32123,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,,3.0
mhsc_29150,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_9635,3.0,,,2.0,2.0,3.0,-1,3.0,,,2.0,2.0,3.0,2,3.0,,3.0
mhsc_33916,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_21206,,,,3.0,-1.0,1.0,-1,,,,3.0,2.0,1.0,2,3.0,,3.0
mhsc_33847,,1.0,,1.0,3.0,3.0,-1,,1.0,,1.0,3.0,3.0,2,3.0,,3.0
mhsc_30983,,,,,3.0,3.0,3,,,,,3.0,3.0,3,3.0,,3.0
mhsc_26619,2.0,,,-1.0,-1.0,3.0,-1,2.0,,,2.0,2.0,3.0,2,3.0,,3.0
mhsc_23283,3.0,3.0,,3.0,,3.0,3,3.0,3.0,,3.0,,3.0,3,3.0,,3.0
mhsc_14180,,,,-1.0,3.0,3.0,3,,,,2.0,2.0,3.0,2,3.0,,3.0
mhsc_34671,,,1.0,1.0,3.0,3.0,-1,,,1.0,1.0,3.0,3.0,2,3.0,,3.0
mhsc_5462,,,,1.0,3.0,3.0,3,,,,1.0,2.0,3.0,2,3.0,,3.0
mhsc_11413,,,,2.0,-1.0,3.0,-1,,,,2.0,2.0,3.0,2,3.0,,3.0
mhsc_16538,,3.0,,1.0,-1.0,3.0,3,,3.0,,1.0,2.0,3.0,2,3.0,,3.0
mhsc_1930,3.0,,,-1.0,1.0,-1.0,-1,3.0,,,2.0,2.0,2.0,2,3.0,,3.0
mhsc_4257,,,,3.0,3.0,,3,,,,3.0,3.0,,3,3.0,,3.0
mhsc_12464,,,,,3.0,3.0,3,,,,,2.0,2.0,2,3.0,,3.0
mhsc_25327,,3.0,,3.0,3.0,3.0,3,,3.0,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_5470,,1.0,,,-1.0,-1.0,-1,,1.0,,,2.0,2.0,2,3.0,,3.0
mhsc_23743,,,,3.0,3.0,3.0,3,,,,3.0,3.0,3.0,3,3.0,,3.0
mhsc_25237,,,,,-1.0,-1.0,-1,,,,,2.0,2.0,2,3.0,,3.0
mhsc_11661,3.0,1.0,,1.0,-1.0,3.0,-1,3.0,1.0,,2.0,2.0,3.0,2,3.0,,3.0
